time,alpha_min,alpha_max,alpha_median,alpha_std,alphaG_min,alphaG_max,alphaG_median,alphaG_std,beta_min,beta_max,beta_median,beta_std,betaG_min,betaG_max,betaG_median,betaG_std,count_min,count_max,count_median,count_std,gamma_min,gamma_max,gamma_median,gamma_std,gammaG_min,gammaG_max,gammaG_median,gammaG_std,lux_min,lux_max,lux_median,lux_std,label,subject
2019-10-02 11:27:33+00:00,3632.0,6643.0,4685.0,1283.4911282087137,6400.0,13121.0,8035.0,2571.4445171463262,-1976.0,124.0,-1368.0,681.6354981813612,-844.0,1875.0,160.0,861.824504287547,1.0,7.0,4.0,2.160246899469287,-9058.0,-4141.0,-5313.0,2117.020457871775,-2528.0,5146.0,1947.0,2976.41604554714,15666.0,22000.0,20000.0,1915.0863215655888,sitting,Enes
2019-10-02 11:27:34+00:00,-5608.0,2909.0,-1406.0,2209.1062387918346,3650.0,10604.0,7315.0,1903.6878491235336,-7044.0,4782.0,-998.0,2958.886240399541,-9762.0,676.0,-3635.0,2753.705353780356,8.0,26.0,17.0,5.627314338711377,-11676.0,-3324.0,-7636.0,1821.9967149366012,-9992.0,-490.0,-5589.0,2333.9176724457066,0.0,22000.0,13000.0,8669.028018389705,sitting,Enes
2019-10-02 11:27:35+00:00,-5616.0,-433.0,-3931.5,1670.4913955574805,2209.0,3739.0,3195.5,385.6672413527386,-203.0,4128.0,1500.0,1050.6597864399803,-5673.0,-1593.0,-2812.0,777.7318219297093,27.0,46.0,36.5,5.916079783099616,-6881.0,-141.0,-4656.5,2474.8242313982196,-9129.0,-8355.0,-8885.5,177.76939527021207,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:36+00:00,-999.0,672.0,119.5,392.1312213237326,2203.0,3901.0,3345.5,451.05624576332525,-1244.0,410.0,-6.0,421.5599351781054,-3959.0,-1256.0,-2775.5,733.9121182869384,47.0,66.0,56.5,5.916079783099616,-593.0,607.0,-104.0,243.42185063880578,-9616.0,-8382.0,-8904.0,281.1006749790621,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:37+00:00,-319.0,494.0,32.0,187.21915106718058,2467.0,3420.0,3008.0,233.13571267893684,-601.0,604.0,-60.0,260.3925983263693,-2050.0,-694.0,-1664.5,349.1039808906283,67.0,86.0,76.5,5.916079783099616,-1121.0,785.0,-3.5,397.7037346144939,-10339.0,-8557.0,-9207.5,375.65121000596736,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:38+00:00,-90.0,95.0,23.0,47.54671448669752,2935.0,3087.0,3026.0,41.16547693429615,-43.0,12.0,-16.0,14.165686240583852,-1668.0,-1623.0,-1651.0,11.427114568797341,87.0,105.0,96.0,5.627314338711377,-85.0,-44.0,-61.0,10.296766085177689,-9279.0,-9235.0,-9253.0,10.420683436073519,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:39+00:00,3.0,37.0,20.0,9.825316387031165,3023.0,3053.0,3038.5,8.6771023540787,-26.0,0.0,-10.0,6.9471690561506305,-1667.0,-1643.0,-1652.0,6.687773604830941,106.0,125.0,115.5,5.916079783099616,-66.0,-47.0,-61.0,4.6665100224336475,-9251.0,-9232.0,-9245.5,4.684520983206867,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:40+00:00,2.0,40.0,23.5,11.539862263156852,3028.0,3068.0,3049.5,10.95637281508614,-20.0,1.0,-11.0,5.244295146056081,-1660.0,-1641.0,-1652.5,5.0689976170940625,126.0,145.0,135.5,5.916079783099616,-64.0,-50.0,-58.0,4.019688388027374,-9247.0,-9234.0,-9241.0,4.237675629026414,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:41+00:00,-75.0,129.0,23.5,53.562825875689875,2972.0,3153.0,3062.0,48.00372792541064,-59.0,39.0,-4.5,22.734798275585792,-1696.0,-1608.0,-1648.0,20.431142379890762,146.0,165.0,155.5,5.916079783099616,-84.0,-40.0,-57.0,12.227664923184811,-9259.0,-9224.0,-9237.0,10.116557558878633,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:42+00:00,-9.0,45.0,12.0,16.159656646227873,3013.0,3067.0,3043.0,15.55052132406799,-50.0,50.0,-18.0,21.746949776035336,-1682.0,-1597.0,-1656.0,19.554990688279876,166.0,184.0,175.0,5.627314338711377,-72.0,-34.0,-56.0,8.787950282940763,-9255.0,-9219.0,-9238.0,8.106022596760472,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:43+00:00,-9.0,44.0,20.5,19.351254549294186,3025.0,3084.0,3060.0,17.44427217108661,-22.0,4.0,-12.0,8.72066511224918,-1665.0,-1638.0,-1652.5,8.019712555552339,185.0,204.0,194.5,5.916079783099616,-68.0,-48.0,-56.5,5.568709573661519,-9245.0,-9227.0,-9234.5,4.951342189112304,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:44+00:00,-11.0,35.0,23.5,10.627174700044371,3043.0,3081.0,3068.0,8.95838331279411,-24.0,6.0,-8.0,7.50771532982466,-1662.0,-1635.0,-1647.0,6.695638800545337,205.0,224.0,214.5,5.916079783099616,-69.0,-46.0,-55.5,5.71125389495438,-9245.0,-9223.0,-9233.5,5.443247869463419,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:45+00:00,12.0,36.0,22.0,5.812368340960004,3065.0,3083.0,3075.0,5.4321977071738194,-25.0,5.0,-10.0,8.084712307770463,-1661.0,-1631.0,-1645.0,7.985000558430079,225.0,243.0,234.0,5.627314338711377,-66.0,-49.0,-54.0,5.064496303386698,-9241.0,-9224.0,-9230.0,4.904348231819191,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:46+00:00,6.0,37.0,22.0,8.202053658110652,3067.0,3094.0,3079.5,7.8638078361701265,-23.0,0.0,-10.5,5.425087920703997,-1654.0,-1633.0,-1644.0,5.205260497045769,244.0,263.0,253.5,5.916079783099616,-77.0,-40.0,-55.5,8.363297007885423,-9250.0,-9213.0,-9229.0,8.207185555160907,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:47+00:00,5.0,36.0,19.5,8.677102354078688,3069.0,3098.0,3082.5,8.29076848701396,-20.0,0.0,-12.0,6.690724136719748,-1651.0,-1631.0,-1642.5,6.455311970120354,264.0,283.0,273.5,5.916079783099616,-65.0,-42.0,-54.5,5.454114815536305,-9236.0,-9216.0,-9226.0,5.139117270095219,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:48+00:00,6.0,28.0,20.0,6.384809274652158,3071.0,3093.0,3085.0,6.554227241776207,-23.0,4.0,-11.5,6.9046132556810385,-1654.0,-1627.0,-1642.5,6.89374239513825,284.0,303.0,293.5,5.916079783099616,-63.0,-44.0,-54.0,5.018649430400892,-9234.0,-9215.0,-9225.0,5.001052520799495,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:49+00:00,1.0,27.0,16.5,7.769542423700653,3064.0,3087.0,3080.0,6.95928005955848,-29.0,8.0,-11.5,8.84887741913896,-1661.0,-1625.0,-1642.5,8.813118212731457,304.0,323.0,313.5,5.916079783099616,-73.0,-44.0,-56.0,7.927965160048786,-9245.0,-9216.0,-9228.5,8.073836888695784,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:50+00:00,-29.0,56.0,16.0,19.309119743353342,3032.0,3106.0,3076.0,17.815657743084124,-38.0,9.0,-8.0,11.601320755623206,-1669.0,-1627.0,-1641.0,10.658714140763097,324.0,342.0,333.0,5.627314338711377,-71.0,-41.0,-53.0,7.762934876368399,-9243.0,-9217.0,-9226.0,7.085525976423549,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:51+00:00,-36.0,58.0,20.0,22.634161419365523,3035.0,3123.0,3090.0,20.379039799703364,-67.0,29.0,-10.0,21.54279706220058,-1698.0,-1616.0,-1645.0,19.5267023653037,343.0,362.0,352.5,5.916079783099616,-70.0,-40.0,-54.0,7.863807836170117,-9239.0,-9211.0,-9223.5,7.810081204510721,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:52+00:00,4.0,38.0,16.0,8.152978144922194,3077.0,3105.0,3089.0,7.191186125719236,-22.0,6.0,-12.0,8.751541217649068,-1659.0,-1628.0,-1647.0,8.647482140393313,363.0,382.0,372.5,5.916079783099616,-69.0,-30.0,-54.0,7.3799158460470835,-9237.0,-9199.0,-9222.0,7.192649756961343,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:53+00:00,-21.0,88.0,12.0,24.838637135254466,3049.0,3159.0,3081.5,24.549413113362302,-31.0,13.0,-12.0,11.094806751003158,-1667.0,-1621.0,-1646.0,11.037138263727236,383.0,402.0,392.5,5.916079783099616,-99.0,-44.0,-56.5,11.44966099245324,-9271.0,-9216.0,-9227.0,11.587084461407512,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:54+00:00,-170.0,143.0,33.0,78.16035398891509,2882.0,3183.0,3063.0,71.93251385644466,-56.0,32.0,-8.0,19.73597658920948,-1690.0,-1609.0,-1644.0,17.813852287849837,403.0,421.0,412.0,5.627314338711377,-78.0,-11.0,-58.0,16.587531426659282,-9258.0,-9186.0,-9234.0,17.260135593376813,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:55+00:00,-45.0,93.0,22.5,37.80504004271889,3013.0,3136.0,3064.0,34.1723187451635,-32.0,13.0,-10.0,11.559457281013625,-1669.0,-1619.0,-1638.0,10.870529934305457,422.0,441.0,431.5,5.916079783099616,-70.0,-30.0,-53.0,9.683817211692592,-9248.0,-9208.0,-9231.0,9.389103426733255,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:56+00:00,-20.0,42.0,18.0,14.942345338350547,3038.0,3096.0,3069.5,13.776792079435564,-27.0,3.0,-10.5,7.808733302493668,-1656.0,-1626.0,-1639.5,7.193564375262977,442.0,461.0,451.5,5.916079783099616,-64.0,-40.0,-56.0,7.243690539468051,-9238.0,-9216.0,-9230.5,6.9198417992261225,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:57+00:00,3.0,31.0,15.0,7.566372975210779,3056.0,3080.0,3065.5,7.176533395654735,-31.0,5.0,-12.0,10.14046090512759,-1664.0,-1629.0,-1647.0,9.118517885109004,462.0,481.0,471.5,5.916079783099616,-62.0,-45.0,-52.5,5.140141304631513,-9238.0,-9221.0,-9229.0,4.93403859349566,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:58+00:00,-12.0,43.0,16.0,12.703087067820624,3045.0,3095.0,3065.0,12.190016047080094,-24.0,4.0,-8.0,7.111887749987415,-1654.0,-1632.0,-1644.0,6.4739694702519355,482.0,500.0,491.0,5.627314338711377,-65.0,-47.0,-53.0,5.8123683409600035,-9241.0,-9221.0,-9228.0,5.999025261954601,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:27:59+00:00,13.0,32.0,20.0,4.91480041892799,3062.0,3079.0,3068.5,4.4988302573235455,-19.0,8.0,-8.0,6.126731763776112,-1653.0,-1628.0,-1642.0,6.098101516477359,501.0,520.0,510.5,5.916079783099616,-62.0,-39.0,-53.0,5.716089940731016,-9238.0,-9216.0,-9229.5,5.510516261992605,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:00+00:00,-2.0,57.0,20.5,12.902060219001337,3057.0,3114.0,3074.0,13.035982590708866,-38.0,24.0,-6.0,14.557598847698968,-1669.0,-1610.0,-1640.0,13.29216231270774,521.0,540.0,530.5,5.916079783099616,-61.0,-43.0,-51.0,4.968055851876912,-9237.0,-9216.0,-9224.5,5.325213116565369,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:01+00:00,-183.0,161.0,1.0,88.88717469107341,2914.0,3249.0,3069.0,81.74028189461136,-96.0,74.0,-10.0,38.610591523282544,-1718.0,-1562.0,-1646.0,35.33722255986761,541.0,559.0,550.0,5.627314338711377,-87.0,-16.0,-59.0,20.4457633696099,-9253.0,-9198.0,-9228.0,17.22418400447114,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:02+00:00,-12.0,59.0,12.5,19.618734333338253,3050.0,3115.0,3071.0,17.727394797763974,-22.0,5.0,-12.0,8.553854163628907,-1667.0,-1636.0,-1652.0,9.338094023942947,560.0,579.0,569.5,5.916079783099616,-63.0,-38.0,-50.5,6.931241249816506,-9233.0,-9211.0,-9221.5,6.4748501303525225,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:03+00:00,-175.0,113.0,21.5,56.580520173977675,2913.0,3209.0,3079.0,52.83539483498179,-332.0,81.0,-7.0,80.61440056805837,-1937.0,-1555.0,-1648.0,77.22044656968161,580.0,599.0,589.5,5.916079783099616,-124.0,27.0,-50.5,28.95895461910839,-9281.0,-9142.0,-9222.0,26.52759238782786,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:04+00:00,-182.0,420.0,53.0,164.56432912710042,2854.0,3493.0,3180.5,167.64706034435937,-104.0,364.0,46.5,122.89593372571687,-1812.0,-1334.0,-1590.5,104.84550036777173,600.0,619.0,609.5,5.916079783099616,-114.0,-1.0,-45.5,33.09233493694495,-9278.0,-9163.0,-9198.0,31.166572849094287,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:05+00:00,-177.0,216.0,28.0,91.88570321949084,2966.0,3300.0,3172.0,95.17702804073407,-181.0,122.0,-10.0,67.021817168801,-1724.0,-1360.0,-1569.0,84.4506499720501,620.0,638.0,629.0,5.627314338711377,-106.0,34.0,-58.0,37.27909594064811,-9270.0,-9092.0,-9206.0,44.49121077535786,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:06+00:00,-170.0,363.0,11.5,134.88548749529028,3014.0,3790.0,3328.0,240.9796671920683,-232.0,275.0,-31.5,138.26633338368535,-2432.0,-1365.0,-1779.5,293.2512664306121,639.0,658.0,648.5,5.916079783099616,-278.0,204.0,-28.5,103.46190501568046,-9291.0,-8705.0,-9143.0,183.75438412242144,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:07+00:00,-828.0,1042.0,72.5,481.0826058840732,3119.0,4850.0,3845.5,444.93692929743605,-703.0,497.0,13.5,354.2678848139164,-2415.0,-612.0,-1411.0,489.05499367873267,659.0,678.0,668.5,5.916079783099616,-351.0,189.0,-37.5,160.12708768514563,-9356.0,-8711.0,-8965.0,168.1812618638158,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:08+00:00,-772.0,1616.0,-36.0,591.6692354774974,3034.0,7042.0,4333.0,970.5184873100183,-2652.0,2698.0,-537.0,1197.540869536621,-4699.0,9.0,-2197.5,1369.9772289694224,679.0,698.0,688.5,5.916079783099616,-742.0,495.0,39.0,370.74338905274595,-9333.0,-7586.0,-8629.5,515.8786551526493,0.0,0.0,0.0,0.0,sitting,Enes
2019-10-02 11:28:09+00:00,-4512.0,3463.0,38.0,1792.3146832194982,4381.0,12361.0,7404.5,1928.7830162266077,-3788.0,3601.0,-227.5,1852.3435966364339,-4502.0,6368.0,3152.5,3475.878782863104,699.0,718.0,708.5,5.916079783099616,-7525.0,1423.0,57.5,2032.379737492091,-13070.0,4198.0,224.5,4743.023000876351,0.0,7000.0,0.0,2564.4328397276627,sitting,Enes
2019-10-02 11:28:10+00:00,-117.0,254.0,7.5,137.17434162408068,6610.0,6966.0,6666.0,132.52270245760403,-120.0,207.0,-58.5,125.8056702484696,5664.0,6132.0,5733.0,173.79719982400945,719.0,724.0,721.5,1.8708286933869707,79.0,322.0,261.5,96.59537601079396,4284.0,4550.0,4483.0,108.58667812704601,7000.0,21000.0,14000.0,7668.115805072325,sitting,Enes
2019-10-02 11:28:31+00:00,3995.0,6786.0,6287.0,1133.5229596263148,7108.0,12792.0,9663.0,2069.588437346904,-5744.0,-3600.0,-4645.0,827.9618348692165,-1850.0,970.0,-962.0,1053.6707265555021,1.0,5.0,3.0,1.5811388300841898,-6425.0,-3108.0,-4187.0,1273.7887187442036,1268.0,4860.0,3511.0,1313.552930033655,34000.0,36500.0,34000.0,1118.0339887498953,sitting,Erik
2019-10-02 11:28:32+00:00,-7671.0,3147.0,-5881.5,2860.8350933912548,-1854.0,10234.0,2890.5,3903.6713957234506,-6929.0,97.0,-3155.0,1869.7250037034019,-8113.0,-3790.0,-5939.5,1178.5459998168126,6.0,25.0,15.5,5.916079783099616,-8023.0,-917.0,-3012.5,1780.2644237362754,-8885.0,2213.0,-7040.5,3184.6423594957623,1000.0,34000.0,21000.0,8369.587803470371,sitting,Erik
2019-10-02 11:28:33+00:00,-9818.0,-5960.0,-7132.0,704.288225986462,-5824.0,-1855.0,-4314.0,940.8611397068785,-13580.0,5262.0,191.5,3848.2080163164383,-19000.0,1091.0,-4676.0,3966.754596511784,26.0,45.0,35.5,5.916079783099616,-19451.0,3869.0,728.0,4753.262218009638,-20728.0,-3565.0,-7258.5,3381.1265465350757,0.0,1000.0,0.0,444.2616583193193,sitting,Erik
2019-10-02 11:28:34+00:00,-7737.0,-4475.0,-6834.0,1178.6606259023977,-5592.0,-3445.0,-3910.5,579.0573533088519,-331.0,1364.0,549.0,511.3063017512363,-3748.0,-2449.0,-3118.5,373.96795176507896,46.0,65.0,55.5,5.916079783099616,-29.0,1296.0,449.5,356.6138225322353,-8783.0,-7367.0,-8460.0,374.7076193514079,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:35+00:00,-5269.0,-4204.0,-4726.5,315.9279189941908,-4630.0,-3391.0,-4264.5,348.7757951222502,-437.0,2301.0,-6.0,837.7866500802168,-4126.0,-1649.0,-3429.0,676.4655260209029,66.0,85.0,75.5,5.916079783099616,339.0,1391.0,905.5,293.69613279894,-8743.0,-7673.0,-8219.0,313.5380275769464,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:36+00:00,-4814.0,-427.0,-3135.0,1632.8206767961692,-5101.0,-4336.0,-4570.0,193.68022418348795,-227.0,198.0,-25.0,108.6096341563627,-3824.0,-3461.0,-3678.0,99.11512002486732,86.0,104.0,95.0,5.627314338711377,231.0,1549.0,1094.0,415.98715820259844,-8004.0,-7591.0,-7834.0,113.07827336156477,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:37+00:00,-930.0,324.0,102.5,376.7511394178279,-5631.0,-4211.0,-4601.5,318.07802336434435,-1086.0,1118.0,73.0,528.2492907310854,-4533.0,-1607.0,-3553.5,758.7496223878364,105.0,124.0,114.5,5.916079783099616,-871.0,1109.0,92.0,475.2238696822682,-8827.0,-7045.0,-7827.5,438.92647448063553,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:38+00:00,-260.0,62.0,-6.5,81.18028993348207,-4713.0,-4423.0,-4476.5,75.48516759149321,-194.0,66.0,11.0,51.30414982702358,-3571.0,-3366.0,-3418.0,41.27861049273014,125.0,144.0,134.5,5.916079783099616,-137.0,102.0,9.5,48.09560106813577,-8195.0,-7926.0,-8010.0,51.69900233181762,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:39+00:00,-37.0,53.0,3.5,26.256628235852933,-4524.0,-4431.0,-4478.5,25.758953476617286,-21.0,28.0,10.0,14.40175427910744,-3449.0,-3394.0,-3417.0,13.288202127807727,145.0,164.0,154.5,5.916079783099616,-26.0,50.0,17.5,17.333873135994068,-8045.0,-7974.0,-7998.0,16.646479001815855,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:40+00:00,-119.0,191.0,-14.0,87.23946173728106,-4642.0,-4276.0,-4477.0,101.77963812493199,-49.0,89.0,1.5,34.28406872617445,-3475.0,-3346.0,-3416.0,33.79800679267775,165.0,184.0,174.5,5.916079783099616,-54.0,92.0,31.0,38.1725652379049,-8096.0,-7935.0,-8002.5,39.22807802152873,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:41+00:00,-40.0,81.0,14.0,33.227463452472264,-4559.0,-4468.0,-4508.0,26.032143872909806,-22.0,38.0,4.0,14.900449382916795,-3409.0,-3361.0,-3384.0,12.51385197403552,185.0,203.0,194.0,5.627314338711377,-39.0,59.0,12.0,22.566600585562373,-8037.0,-7960.0,-8004.0,18.266224863398396,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:42+00:00,-31.0,83.0,3.0,34.91534875878184,-4566.0,-4433.0,-4503.0,35.59405627496338,-13.0,52.0,2.0,14.691476225492472,-3406.0,-3339.0,-3390.0,14.971903510804646,204.0,223.0,213.5,5.916079783099616,-19.0,41.0,21.5,15.933661818532752,-8039.0,-7974.0,-7999.5,14.073023839956857,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:43+00:00,-118.0,162.0,20.0,82.07858878442116,-4635.0,-4371.0,-4509.0,75.5150734343116,-49.0,131.0,0.5,41.50951064134833,-3448.0,-3275.0,-3393.0,38.33546523438632,224.0,243.0,233.5,5.916079783099616,-96.0,103.0,29.0,51.88801200155662,-8098.0,-7909.0,-7975.5,48.087064679326026,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:44+00:00,-8.0,30.0,11.0,8.32798073712318,-4528.0,-4493.0,-4508.0,7.688679306206223,-14.0,21.0,11.5,9.12414379544733,-3417.0,-3385.0,-3395.0,8.599112561311493,244.0,263.0,253.5,5.916079783099616,-4.0,27.0,21.0,6.893169769683915,-8011.0,-7983.0,-7989.0,6.3765606964717945,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:45+00:00,-15.0,27.0,8.0,10.451223381759602,-4547.0,-4499.0,-4519.0,10.756474998156527,-8.0,33.0,9.0,9.879685578726829,-3407.0,-3373.0,-3388.0,9.210342521140284,264.0,282.0,273.0,5.627314338711377,9.0,35.0,24.0,7.263624020978003,-7999.0,-7970.0,-7984.0,7.049117567435872,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:46+00:00,-10.0,34.0,10.5,9.975100579891281,-4542.0,-4502.0,-4522.0,9.343024417347788,-2.0,26.0,8.5,6.1908251299381485,-3399.0,-3371.0,-3388.0,6.185509382079099,283.0,302.0,292.5,5.916079783099616,-1.0,37.0,21.5,7.856609687993523,-8006.0,-7969.0,-7983.5,7.584436973864796,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:47+00:00,-1.0,30.0,13.0,8.088978856899578,-4539.0,-4511.0,-4527.0,7.025517399938428,-5.0,24.0,9.0,7.806205358896418,-3403.0,-3374.0,-3387.0,7.613008258030608,303.0,322.0,312.5,5.916079783099616,-4.0,45.0,22.5,9.80265807131708,-8006.0,-7959.0,-7979.5,9.35990890643927,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:48+00:00,-16.0,41.0,12.0,15.825612152457168,-4554.0,-4498.0,-4528.5,14.701503682491673,-6.0,28.0,11.0,8.607829972885458,-3399.0,-3367.0,-3383.5,8.151686941977093,323.0,342.0,332.5,5.916079783099616,2.0,44.0,24.0,12.37771767075183,-8001.0,-7963.0,-7977.5,11.568901144197326,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:49+00:00,-2.0,23.0,10.0,7.32096245230572,-4545.0,-4520.0,-4535.0,6.844129255293013,-2.0,18.0,11.0,5.659954745340129,-3397.0,-3376.0,-3384.0,5.5197677720452765,343.0,361.0,352.0,5.627314338711377,11.0,33.0,24.0,6.3060353528461155,-7991.0,-7966.0,-7978.0,6.142555995027423,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:50+00:00,-3.0,27.0,12.5,7.126488764129441,-4548.0,-4518.0,-4533.5,7.1708474137705185,2.0,23.0,8.5,5.851450562399935,-3394.0,-3373.0,-3387.5,5.9506744420939475,362.0,381.0,371.5,5.916079783099616,8.0,30.0,23.5,5.831854449125894,-7990.0,-7969.0,-7975.0,5.81830143417695,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:51+00:00,-5.0,27.0,10.0,9.089612347706526,-4552.0,-4522.0,-4537.0,8.059646067715512,-8.0,20.0,11.5,6.771457123762017,-3402.0,-3374.0,-3384.5,6.424459838035131,382.0,401.0,391.5,5.916079783099616,1.0,32.0,22.5,6.74263731003951,-7996.0,-7965.0,-7976.0,6.6163672653105925,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:52+00:00,-1.0,20.0,7.0,5.230924688753911,-4553.0,-4534.0,-4542.0,5.616392049093396,-1.0,20.0,11.0,4.702245326555295,-3393.0,-3374.0,-3384.0,4.219143229453508,402.0,420.0,411.0,5.627314338711377,15.0,33.0,24.0,5.1133353919344415,-7981.0,-7965.0,-7972.0,5.216370991004156,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:53+00:00,-16.0,32.0,14.5,10.816532180928075,-4572.0,-4522.0,-4540.5,10.585491560572375,-8.0,20.0,8.0,6.5284801165032995,-3401.0,-3375.0,-3386.0,6.123939220709697,421.0,440.0,430.5,5.916079783099616,-2.0,34.0,19.5,9.029775307573448,-7995.0,-7960.0,-7973.5,8.572293189474728,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:54+00:00,-4.0,28.0,12.5,8.068783251388943,-4554.0,-4522.0,-4539.0,7.8838609296394235,-4.0,17.0,5.5,5.978029951853968,-3403.0,-3379.0,-3389.5,6.373464727413185,441.0,460.0,450.5,5.916079783099616,9.0,33.0,23.5,6.98946575776342,-7985.0,-7963.0,-7971.0,6.461220350758405,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:55+00:00,-9.0,25.0,12.0,8.64869932417586,-4558.0,-4524.0,-4538.5,8.436137804269915,-6.0,20.0,12.0,7.080551569356429,-3402.0,-3378.0,-3388.0,6.6498911744162355,461.0,480.0,470.5,5.916079783099616,8.0,37.0,23.0,7.6038425189263075,-7984.0,-7957.0,-7971.5,7.129626844889444,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:56+00:00,0.0,36.0,13.0,8.516238359127444,-4551.0,-4516.0,-4535.0,8.198844591256671,2.0,20.0,9.5,5.029125695700784,-3395.0,-3377.0,-3386.5,4.912658193515612,481.0,500.0,490.5,5.916079783099616,13.0,36.0,25.0,6.492100462951311,-7984.0,-7961.0,-7971.0,6.436736669102465,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:57+00:00,-2.0,21.0,12.0,7.534326902341379,-4557.0,-4530.0,-4540.0,7.717224601860187,-11.0,25.0,13.0,8.123318539462012,-3400.0,-3367.0,-3382.0,8.192137151629584,501.0,519.0,510.0,5.627314338711377,12.0,32.0,24.0,5.749141812387947,-7984.0,-7963.0,-7972.0,5.759812375111872,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:58+00:00,2.0,23.0,12.5,6.5924598076734195,-4556.0,-4535.0,-4544.5,6.1720933922051,-4.0,19.0,9.0,6.172946067956105,-3394.0,-3372.0,-3381.5,5.976048685773641,520.0,539.0,529.5,5.916079783099616,7.0,38.0,23.0,7.39469938181184,-7987.0,-7956.0,-7970.0,7.155417527999576,0.0,0.0,0.0,0.0,sitting,Erik
2019-10-02 11:28:59+00:00,6.0,30.0,16.5,5.940715888102872,-4550.0,-4526.0,-4537.5,5.9953929681136024,-4.0,20.0,7.0,5.824404193608674,-3398.0,-3378.0,-3388.0,5.762629151424162,540.0,559.0,549.5,5.916079783099616,17.0,37.0,24.0,4.639362478889348,-7977.0,-7956.0,-7971.0,4.854731820876631,0.0,0.0,0.0,0.0,sitting,Erik
